item_id,order_id,product_id,quantity,unit_price,total_price,return_requested,warehouse_location
ITEM00026716,ORD0008836,PROD01007,5,74836.94,374184.7,No,mumbai wh
ITEM00026717,ORD0008837,PROD01303,1,78703.77,78703.77,No,BLR
ITEM00026718,ORD0008837,PROD01303,3,35621.23,106863.69,No,NA
ITEM00026719,ORD0008837,PROD01962,3,32292.77,96878.31,No,Chennai WH
ITEM00026720,ORD0008837,PROD00065,4,45878.58,183514.32,No,
ITEM00026721,ORD0008837,PROD00692,4,42044.31,168177.24,No,Bangalore WH
ITEM00026722,ORD0008838,PROD01300,5,20323.3,101616.5,Yes,
ITEM00026723,ORD0008838,PROD00450,6,50382.77,302296.62,No,DELHI WH
ITEM00026724,ORD0008839,PROD00005,6,16458.14,98748.84,No,mumbai wh
ITEM00026725,ORD0008839,PROD00360,5,75444.62,377223.1,No,Chennai WH
ITEM00026726,ORD0008839,PROD01981,1,68956.29,68956.29,No,Hyderabad WH
ITEM00026727,ORD0008840,PROD01147,8,65245.97,521967.76,0,Bangalore WH
ITEM00026728,ORD0008840,PROD01847,7,10892.26,76245.82,No,NA
ITEM00026729,ORD0008841,PROD00040,4,71566.36,286265.44,,Bangalore WH
ITEM00026730,ORD0008841,PROD00964,1,4065.38,4065.38,No,Mumbai WH
ITEM00026731,ORD0008841,PROD00321,4,78139.48,312557.92,No,Delhi WH
ITEM00026732,ORD0008842,PROD01180,7,24307.05,170149.35,No,NA
ITEM00026733,ORD0008842,PROD00083,10,68869.18,688691.8,yes,BLR
ITEM00026734,ORD0008842,PROD00762,4,4150.75,16603.0,No,DELHI WH
ITEM00026735,ORD0008843,PROD00176,4,9296.08,37184.32,No,Hyderabad WH
ITEM00026736,ORD0008843,PROD01081,6,18438.73,110632.38,yes,BLR
ITEM00026737,ORD0008843,PROD01367,2,21258.47,42516.94,No,Hyderabad WH
ITEM00026738,ORD0008843,PROD01270,,3509.49,17547.45,No,HYD
ITEM00026739,ORD0008843,PROD01533,999,39210.76,117632.28,Yes,
ITEM00026740,ORD0008844,PROD00038,,70432.09,704320.9,No,Chennai WH
ITEM00026741,ORD0008844,PROD00041,7,18559.58,129917.06,No,Bangalore WH
ITEM00026742,ORD0008844,PROD00847,7,43647.21,305530.47,No,Mumbai WH
ITEM00026743,ORD0008844,PROD01229,8,58637.78,469102.24,No,mumbai wh
ITEM00026744,ORD0008844,PROD00422,5,2563.42,0,,BLR
ITEM00026745,ORD0008845,PROD00697,9,53424.54,480820.86,no,DELHI WH
ITEM00026746,ORD0008845,PROD01165,7,-34491.55,241440.85,No,
ITEM00026747,ORD0008845,PROD00297,4,16575.82,66303.28,No,Bangalore WH
ITEM00026748,ORD0008845,PROD01692,5,79816.51,399082.55,No,DELHI WH
ITEM00026749,ORD0008846,PROD00781,10,-1774.85,17748.5,No,Bangalore WH
ITEM00026750,ORD0008846,PROD01070,6,40642.75,243856.5,yes,
ITEM00026751,ORD0008846,PROD01280,6,2981.33,17887.98,No,HYD
ITEM00026752,ORD0008846,PROD99360,999,35339.66,176698.3,No,Mumbai WH
ITEM00026753,ORD0008847,PROD01924,8,50979.53,407836.24,No,Chennai WH
ITEM00026754,ORD0008847,PROD01711,2,50110.77,100221.54,No,Hyderabad WH
ITEM00026755,ORD0008847,PROD01148,1,57139.93,57139.93,No,
ITEM00026756,ORD0008847,PROD01297,9,71158.27,640424.43,No,
ITEM00026757,ORD0008847,PROD01032,9,17630.96,158678.64,No,Hyderabad WH
ITEM00026758,ORD0008848,PROD01513,7,24057.45,168402.15,No,
ITEM00026759,ORD0008848,PROD00756,,16926.67,67706.68,0,Chennai WH
ITEM00026760,ORD0008848,PROD00936,7,66732.45,467127.15,No,mumbai wh
ITEM00026761,ORD0008848,PROD01641,2,17785.33,35570.66,No,Hyderabad WH
ITEM00026762,ORD0008849,PROD01391,4,29900.44,119601.76,No,
ITEM00026763,ORD0008849,PROD00300,10,18999.16,189991.6,,HYD
ITEM00026764,ORD0008849,PROD01821,2,-59009.06,118018.12,No,HYD
ITEM00026765,ORD0008850,PROD01685,3,45155.36,135466.08,No,NA
ITEM00026766,ORD0008850,PROD00625,10,14488.22,144882.2,No,
ITEM00026767,ORD0008851,PROD00366,9,59694.08,537246.72,Yes,BLR
ITEM00026768,ORD0008851,PROD01189,1,53918.0,53918.0,No,
ITEM00026769,ORD0008851,PROD00005,2,53375.52,106751.04,No,Bangalore WH
ITEM00026770,ORD0008851,PROD01819,5,31454.35,157271.75,yes,BLR
ITEM00026771,ORD0008852,PROD00534,1,69831.53,69831.53,No,
ITEM00026772,ORD0008852,PROD00743,8,10413.81,83310.48,No,Mumbai WH
ITEM00026773,ORD0008852,PROD90066,8,25810.63,206485.04,No,Mumbai WH
ITEM00026774,ORD0008853,PROD01942,9,9999999,426604.23,No,Bangalore WH
ITEM00026775,ORD0008853,PROD00778,4,48183.81,192735.24,No,
ITEM00026776,ORD0008853,PROD00671,4,74683.52,298734.08,No,Bangalore WH
ITEM00026777,ORD0008853,PROD00785,5,26987.29,134936.45,No,DELHI WH
ITEM00026778,ORD0008854,PROD01507,5,77094.38,385471.9,No,Mumbai WH
ITEM00026779,ORD0008854,PROD01989,8,-73640.39,,No,Delhi WH
ITEM00026780,ORD0008855,PROD01869,7,49307.19,345150.33,No,Mumbai WH
ITEM00026781,ORD0008855,PROD00602,10,71635.41,-716354.1,No,
ITEM00026782,ORD0008855,PROD00323,8,50021.94,400175.52,No,Hyderabad WH
ITEM00026783,ORD0008855,PROD01981,7,77140.39,539982.73,,
ITEM00026784,ORD0008855,PROD93775,1,9784.8,9784.8,No,HYD
ITEM00026785,ORD0008856,PROD00979,6,33601.1,201606.6,No,Hyderabad WH
ITEM00026786,ORD0008856,PROD01446,10,72326.06,723260.6,No,HYD
ITEM00026787,ORD0008856,PROD00261,-1,52188.76,365321.32,no,Chennai WH
ITEM00026788,ORD0008856,PROD01123,2,40315.47,80630.94,1,Chennai WH
ITEM00026789,ORD0008856,PROD96518,9,33937.58,305438.22,No,HYD
ITEM00026790,ORD0008857,PROD00598,1,38483.84,38483.84,No,
ITEM00026791,ORD0008857,PROD00055,4,7457.72,29830.88,No,Mumbai WH
ITEM00026792,ORD0008857,PROD00054,8,2033.56,16268.48,No,
ITEM00026793,ORD0008858,PROD00675,10,51849.64,518496.4,No,NA
ITEM00026794,ORD0008858,PROD00677,9,19997.32,179975.88,No,BLR
ITEM00026795,ORD0008859,PROD00887,3,38418.16,115254.48,0,Chennai WH
ITEM00026796,ORD0008859,PROD00899,5,49213.79,246068.95,No,DELHI WH
ITEM00026797,ORD0008860,PROD00107,8,55298.43,442387.44,No,
ITEM00026798,ORD0008860,PROD01681,6,36801.27,220807.62,No,mumbai wh
ITEM00026799,ORD0008860,PROD00192,10,6478.18,-64781.8,No,HYD
ITEM00026800,ORD0008861,PROD01932,2,56681.77,113363.54,No,
ITEM00026801,ORD0008861,PROD01153,5,30216.5,151082.5,No,
ITEM00026802,ORD0008861,PROD00318,,64652.0,517216.0,no,mumbai wh
ITEM00026803,ORD0008862,PROD00257,1,14485.26,14485.26,0,HYD
ITEM00026804,ORD0008862,PROD00391,7,29281.03,204967.21,No,Hyderabad WH
ITEM00026805,ORD0008863,PROD01202,,1120.87,3362.61,No,Chennai WH
ITEM00026806,ORD0008863,PROD00990,6,35955.82,215734.92,yes,DELHI WH
ITEM00026807,ORD0008863,PROD00732,6,34798.58,0,No,Delhi WH
ITEM00026808,ORD0008863,PROD01490,1,45565.42,,1,Delhi WH
ITEM00026809,ORD0008864,PROD00298,9,75552.21,679969.89,No,Delhi WH
ITEM00026810,ORD0008864,PROD01039,5,29580.16,147900.8,,Hyderabad WH
ITEM00026811,ORD0008864,PROD00775,5,5566.74,27833.7,No,Delhi WH
ITEM00026812,ORD0008865,PROD01947,10,-56557.79,565577.9,No,Hyderabad WH
ITEM00026813,ORD0008865,PROD00270,-1,49696.53,397572.24,No,NA
ITEM00026814,ORD0008865,PROD94785,2,11424.81,22849.62,yes,Hyderabad WH
ITEM00026815,ORD0008865,PROD01224,,43138.07,388242.63,,HYD
ITEM00026816,ORD0008865,PROD01494,0,71526.7,214580.1,No,Delhi WH
ITEM00026817,ORD0008866,PROD00573,4,71104.96,284419.84,0,
ITEM00026818,ORD0008867,PROD01311,999,39177.54,274242.78,,
ITEM00026819,ORD0008867,PROD01416,4,46625.56,186502.24,No,Hyderabad WH
ITEM00026820,ORD0008867,PROD00938,4,32695.04,130780.16,No,
ITEM00026821,ORD0008867,PROD01460,6,74768.53,448611.18,No,Bangalore WH
ITEM00026822,ORD0008868,PROD01439,5,42905.64,214528.2,No,Mumbai WH
ITEM00026823,ORD0008868,PROD00473,1,67640.8,67640.8,No,DELHI WH
ITEM00026824,ORD0008868,PROD00282,8,51355.87,410846.96,No,
ITEM00026825,ORD0008868,PROD01680,9,26684.82,240163.38,No,Bangalore WH
ITEM00026826,ORD0008868,PROD00523,8,76701.06,613608.48,No,NA
ITEM00026827,ORD0008869,PROD00829,9,61789.44,556104.96,No,NA
ITEM00026828,ORD0008869,PROD00977,8,56066.83,448534.64,No,Chennai WH
ITEM00026829,ORD0008869,PROD01737,6,27390.18,164341.08,No,HYD
ITEM00026830,ORD0008869,PROD00921,7,78559.76,549918.32,No,BLR
ITEM00026831,ORD0008870,PROD01248,3,41647.77,124943.31,No,Hyderabad WH
ITEM00026832,ORD0008870,PROD00461,3,35481.3,106443.9,No,HYD
ITEM00026833,ORD0008871,PROD00568,1,16099.46,16099.46,No,Hyderabad WH
ITEM00026834,ORD0008871,PROD01424,8,11276.54,90212.32,No,BLR
ITEM00026835,ORD0008871,PROD00265,1,15937.72,15937.72,No,Delhi WH
ITEM00026836,ORD0008871,PROD01713,10,42589.3,425893.0,No,DELHI WH
ITEM00026837,ORD0008871,PROD01885,10,26199.65,261996.5,,Chennai WH
ITEM00026838,ORD0008872,PROD00655,1,46336.11,46336.11,No,
ITEM00026839,ORD0008872,PROD00524,5,73574.64,367873.2,0,HYD
ITEM00026840,ORD0008872,PROD01805,5,9999999,363944.3,No,mumbai wh
ITEM00026841,ORD0008872,PROD01366,9,64630.77,0,0,Chennai WH
ITEM00026842,ORD0008873,PROD00709,9,19713.78,177424.02,No,Chennai WH
ITEM00026843,ORD0008873,PROD92771,9,,0,No,mumbai wh
ITEM00026844,ORD0008873,PROD00400,9,72885.84,655972.56,No,NA
ITEM00026845,ORD0008873,PROD01452,5,63372.98,316864.9,No,HYD
ITEM00026846,ORD0008874,PROD01247,3,12887.32,38661.96,1,Bangalore WH
ITEM00026847,ORD0008874,PROD01449,-1,29777.44,119109.76,No,
ITEM00026848,ORD0008874,PROD01954,2,44910.54,89821.08,,
ITEM00026849,ORD0008875,PROD01230,1,79587.97,79587.97,No,Chennai WH
ITEM00026850,ORD0008875,PROD98893,6,22718.61,136311.66,No,mumbai wh
ITEM00026851,ORD0008876,PROD01195,0,19820.12,99100.6,No,Mumbai WH
ITEM00026852,ORD0008877,PROD01758,5,25995.81,129979.05,No,HYD
ITEM00026853,ORD0008877,PROD01545,2,68353.81,136707.62,No,Bangalore WH
ITEM00026854,ORD0008877,PROD00103,9,53825.37,484428.33,No,Bangalore WH
ITEM00026855,ORD0008877,PROD00249,7,,458330.81,No,Delhi WH
ITEM00026856,ORD0008878,PROD00803,7,30119.03,210833.21,No,mumbai wh
ITEM00026857,ORD0008878,PROD01094,8,41646.0,333168.0,No,Hyderabad WH
ITEM00026858,ORD0008878,PROD00193,7,52428.15,366997.05,No,mumbai wh
ITEM00026859,ORD0008878,PROD01282,3,57538.57,172615.71,No,DELHI WH
ITEM00026860,ORD0008878,PROD00525,9,25183.69,-226653.21,No,DELHI WH
ITEM00026861,ORD0008879,PROD00115,6,65604.85,393629.1,No,HYD
ITEM00026862,ORD0008879,PROD01333,7,34788.16,243517.12,No,DELHI WH
ITEM00026863,ORD0008880,PROD01623,1,20357.74,20357.74,No,
ITEM00026864,ORD0008880,PROD01834,1,69554.5,69554.5,yes,Mumbai WH
ITEM00026865,ORD0008880,PROD00364,7,54690.96,382836.72,No,mumbai wh
ITEM00026866,ORD0008880,PROD00615,2,34925.31,69850.62,yes,BLR
ITEM00026867,ORD0008881,PROD00840,2,38337.34,76674.68,1,NA
ITEM00026868,ORD0008881,PROD00656,3,64953.13,194859.39,No,NA
ITEM00026869,ORD0008882,PROD00076,6,3883.49,23300.94,No,DELHI WH
ITEM00026870,ORD0008882,PROD01622,6,0,203928.96,Yes,mumbai wh
ITEM00026871,ORD0008883,PROD00686,8,31127.46,249019.68,1,Delhi WH
ITEM00026872,ORD0008883,PROD00475,-1,,616556.9,Yes,DELHI WH
ITEM00026873,ORD0008883,PROD01666,5,67533.36,337666.8,No,
ITEM00026874,ORD0008883,PROD01333,10,3406.85,-34068.5,Yes,DELHI WH
ITEM00026875,ORD0008883,PROD01635,5,6755.62,-33778.1,No,mumbai wh
ITEM00026876,ORD0008884,PROD01604,6,19846.6,119079.6,yes,NA
ITEM00026877,ORD0008884,PROD01627,1,2537.34,2537.34,No,HYD
ITEM00026878,ORD0008884,PROD01720,8,9570.52,76564.16,No,Mumbai WH
ITEM00026879,ORD0008884,PROD00391,8,,628410.56,No,Delhi WH
ITEM00026880,ORD0008884,PROD00445,2,63571.34,127142.68,No,mumbai wh
ITEM00026881,ORD0008885,PROD00423,2,63788.11,127576.22,no,mumbai wh
ITEM00026882,ORD0008885,PROD00891,6,68464.77,-410788.62,No,HYD
ITEM00026883,ORD0008885,PROD01827,4,59356.9,0,No,
ITEM00026884,ORD0008885,PROD00049,8,3035.82,24286.56,No,Bangalore WH
ITEM00026885,ORD0008886,PROD01668,8,8777.69,70221.52,No,
ITEM00026886,ORD0008886,PROD00359,10,56489.19,564891.9,No,Hyderabad WH
ITEM00026887,ORD0008886,PROD00001,5,13613.07,68065.35,No,mumbai wh
ITEM00026888,ORD0008886,PROD00944,1,67204.81,67204.81,No,HYD
ITEM00026889,ORD0008887,PROD00017,6,46634.83,279808.98,Yes,Chennai WH
ITEM00026890,ORD0008887,PROD98786,9,57930.38,521373.42,No,NA
ITEM00026891,ORD0008887,PROD00599,999,15557.09,108899.63,No,HYD
ITEM00026892,ORD0008888,PROD01733,1,51905.59,51905.59,No,BLR
ITEM00026893,ORD0008888,PROD01575,9,67912.18,611209.62,1,HYD
ITEM00026894,ORD0008888,PROD01254,5,38035.47,190177.35,No,Chennai WH
ITEM00026895,ORD0008888,PROD00242,10,60254.1,602541.0,Yes,
ITEM00026896,ORD0008888,PROD00099,3,12930.55,38791.65,No,
ITEM00026897,ORD0008889,PROD01754,3,63272.98,189818.94,No,Bangalore WH
ITEM00026898,ORD0008889,PROD01881,5,24960.32,124801.6,,DELHI WH
ITEM00026899,ORD0008890,PROD01126,10,21340.92,-213409.2,No,Mumbai WH
ITEM00026900,ORD0008890,PROD00056,4,16963.55,67854.2,No,Delhi WH
ITEM00026901,ORD0008891,PROD00045,10,67454.08,674540.8,No,mumbai wh
ITEM00026902,ORD0008891,PROD00588,3,0,53595.66,No,Bangalore WH
ITEM00026903,ORD0008892,PROD01596,6,9309.24,55855.44,No,
ITEM00026904,ORD0008893,PROD00245,9,6548.31,58934.79,No,Mumbai WH
ITEM00026905,ORD0008893,PROD01589,2,55072.93,110145.86,no,
ITEM00026906,ORD0008893,PROD00301,4,66998.34,267993.36,No,
ITEM00026907,ORD0008894,PROD93742,10,26321.43,-263214.3,No,mumbai wh
ITEM00026908,ORD0008894,PROD01266,1,67795.49,67795.49,No,mumbai wh
ITEM00026909,ORD0008894,PROD01924,10,52041.1,520411.0,No,NA
ITEM00026910,ORD0008894,PROD00936,3,47062.97,-141188.91,1,Delhi WH
ITEM00026911,ORD0008894,PROD00894,5,19026.2,95131.0,No,
ITEM00026912,ORD0008895,PROD01359,6,51562.99,309377.94,No,DELHI WH
ITEM00026913,ORD0008895,PROD94042,4,77563.06,0,No,Hyderabad WH
ITEM00026914,ORD0008895,PROD01181,10,17000.38,170003.8,,NA
ITEM00026915,ORD0008895,PROD01909,10,69631.32,696313.2,No,NA
ITEM00026916,ORD0008896,PROD01311,5,469.69,2348.45,No,Bangalore WH
ITEM00026917,ORD0008896,PROD00651,1,67857.87,67857.87,0,NA
ITEM00026918,ORD0008896,PROD00082,3,78376.02,235128.06,No,DELHI WH
ITEM00026919,ORD0008896,PROD00317,8,67841.07,542728.56,No,Hyderabad WH
ITEM00026920,ORD0008897,PROD00961,7,28430.44,199013.08,Yes,Delhi WH
ITEM00026921,ORD0008897,PROD00023,8,51534.93,412279.44,1,Hyderabad WH
ITEM00026922,ORD0008897,PROD00291,5,59867.74,299338.7,0,NA
ITEM00026923,ORD0008898,PROD00355,7,2962.21,20735.47,No,Delhi WH
ITEM00026924,ORD0008898,PROD00597,1,33953.88,33953.88,No,Bangalore WH
ITEM00026925,ORD0008899,PROD01622,9,42093.63,378842.67,No,BLR
ITEM00026926,ORD0008899,PROD01617,10,69813.85,698138.5,No,NA
ITEM00026927,ORD0008899,PROD00472,7,79749.97,558249.79,Yes,BLR
ITEM00026928,ORD0008899,PROD01255,5,72819.53,364097.65,1,Delhi WH
ITEM00026929,ORD0008899,PROD01861,8,2585.87,20686.96,No,NA
ITEM00026930,ORD0008900,PROD00015,4,30605.36,122421.44,No,Delhi WH
ITEM00026931,ORD0008900,PROD00253,10,62057.37,620573.7,No,Hyderabad WH
ITEM00026932,ORD0008900,PROD01814,6,26094.38,156566.28,No,Mumbai WH
ITEM00026933,ORD0008900,PROD01634,5,12483.39,62416.95,No,Delhi WH
ITEM00026934,ORD0008900,PROD00469,4,62382.81,249531.24,No,Mumbai WH
ITEM00026935,ORD0008901,PROD01624,6,41843.9,251063.4,No,NA
ITEM00026936,ORD0008901,PROD00053,10,48304.43,483044.3,No,Hyderabad WH
ITEM00026937,ORD0008901,PROD00470,-1,61499.72,0,No,DELHI WH
ITEM00026938,ORD0008901,PROD00151,5,25435.49,127177.45,No,mumbai wh
ITEM00026939,ORD0008902,PROD00977,1,27385.35,27385.35,No,Mumbai WH
ITEM00026940,ORD0008902,PROD01697,6,10517.0,63102.0,Yes,Hyderabad WH
ITEM00026941,ORD0008903,PROD01646,4,52630.82,210523.28,No,Chennai WH
ITEM00026942,ORD0008903,PROD01141,10,70685.84,706858.4,No,
ITEM00026943,ORD0008904,PROD00098,5,44008.15,220040.75,No,
ITEM00026944,ORD0008904,PROD93951,5,49035.14,245175.7,No,Mumbai WH
ITEM00026945,ORD0008904,PROD01034,8,35180.1,281440.8,Yes,mumbai wh
ITEM00026946,ORD0008904,PROD01508,5,37801.71,189008.55,No,Chennai WH
ITEM00026947,ORD0008904,PROD01652,10,2138.29,0,No,Hyderabad WH
ITEM00026948,ORD0008905,PROD92260,9,25298.61,227687.49,no,NA
ITEM00026949,ORD0008905,PROD00313,2,30384.3,60768.6,No,mumbai wh
ITEM00026950,ORD0008906,PROD01492,0,44559.08,267354.48,No,NA
ITEM00026951,ORD0008907,PROD00064,5,6510.7,32553.5,No,Chennai WH
ITEM00026952,ORD0008907,PROD00168,1,51672.96,51672.96,No,Bangalore WH
ITEM00026953,ORD0008908,PROD01984,10,13097.61,130976.1,No,NA
ITEM00026954,ORD0008908,PROD00096,7,21535.48,150748.36,,NA
ITEM00026955,ORD0008908,PROD00906,9,63855.43,574698.87,No,HYD
ITEM00026956,ORD0008908,PROD01410,9,25206.32,226856.88,No,BLR
ITEM00026957,ORD0008909,PROD00957,,-56175.08,337050.48,No,BLR
ITEM00026958,ORD0008909,PROD01587,3,53326.53,159979.59,yes,NA
ITEM00026959,ORD0008909,PROD01945,8,62625.97,501007.76,No,NA
ITEM00026960,ORD0008909,PROD01306,9,21706.69,0,No,
ITEM00026961,ORD0008910,PROD00330,8,3625.19,29001.52,No,Delhi WH
ITEM00026962,ORD0008911,PROD01359,9,2020.41,18183.69,No,mumbai wh
ITEM00026963,ORD0008911,PROD01763,7,65137.6,455963.2,yes,Bangalore WH
ITEM00026964,ORD0008911,PROD95076,10,58968.46,589684.6,No,HYD
ITEM00026965,ORD0008911,PROD01094,8,40813.22,326505.76,No,DELHI WH
ITEM00026966,ORD0008912,PROD01783,4,0,204678.48,No,
ITEM00026967,ORD0008912,PROD00210,2,71661.82,143323.64,No,Bangalore WH
ITEM00026968,ORD0008912,PROD00552,10,40964.98,409649.8,No,DELHI WH
ITEM00026969,ORD0008912,PROD01340,4,36439.22,145756.88,No,HYD
ITEM00026970,ORD0008912,PROD00466,8,53272.14,426177.12,No,mumbai wh
ITEM00026971,ORD0008913,PROD00783,2,32331.96,64663.92,No,Chennai WH
ITEM00026972,ORD0008913,PROD01031,5,78819.59,394097.95,No,Mumbai WH
ITEM00026973,ORD0008913,PROD00496,10,40424.06,404240.6,No,Chennai WH
ITEM00026974,ORD0008914,PROD01064,2,33772.61,67545.22,0,DELHI WH
ITEM00026975,ORD0008914,PROD01359,6,67072.63,402435.78,No,Mumbai WH
ITEM00026976,ORD0008914,PROD00666,6,66423.13,398538.78,Yes,Delhi WH
ITEM00026977,ORD0008915,PROD00278,3,3141.98,9425.94,No,
ITEM00026978,ORD0008916,PROD00236,4,5417.5,21670.0,No,Mumbai WH
ITEM00026979,ORD0008916,PROD01600,5,5086.49,25432.45,No,
ITEM00026980,ORD0008916,PROD01641,5,42991.05,214955.25,No,BLR
ITEM00026981,ORD0008916,PROD00647,6,9999999,226319.28,1,mumbai wh
ITEM00026982,ORD0008917,PROD00705,3,16371.41,49114.23,No,HYD
ITEM00026983,ORD0008917,PROD00648,9,63092.74,567834.66,yes,
ITEM00026984,ORD0008918,PROD01789,1,38025.19,38025.19,No,BLR
ITEM00026985,ORD0008918,PROD00800,4,5705.75,22823.0,No,BLR
ITEM00026986,ORD0008918,PROD00595,9,64861.24,,1,mumbai wh
ITEM00026987,ORD0008918,PROD00706,9,42622.36,383601.24,1,Hyderabad WH
ITEM00026988,ORD0008918,PROD90778,2,0,139051.92,No,HYD
ITEM00026989,ORD0008919,PROD00661,6,1430.96,8585.76,No,Hyderabad WH
ITEM00026990,ORD0008919,PROD01675,1,9999999,44573.52,0,mumbai wh
ITEM00026991,ORD0008919,PROD00639,7,2292.73,16049.11,No,Chennai WH
ITEM00026992,ORD0008919,PROD00275,4,7635.65,30542.6,No,Chennai WH
ITEM00026993,ORD0008919,PROD01038,1,76230.05,76230.05,,HYD
ITEM00026994,ORD0008920,PROD01770,8,61982.75,495862.0,No,HYD
ITEM00026995,ORD0008920,PROD00523,9,59347.18,534124.62,No,Mumbai WH
ITEM00026996,ORD0008920,PROD01096,9,30673.39,276060.51,No,
ITEM00026997,ORD0008920,PROD91793,999,13221.49,26442.98,No,
ITEM00026998,ORD0008920,PROD00174,2,48008.58,96017.16,No,Bangalore WH
ITEM00026999,ORD0008921,PROD00714,4,0,309653.8,No,mumbai wh
ITEM00027000,ORD0008921,PROD01400,7,9999999,379220.8,No,Chennai WH
ITEM00027001,ORD0008921,PROD01256,3,67378.73,202136.19,No,Chennai WH
ITEM00027002,ORD0008921,PROD99562,4,61671.56,246686.24,No,HYD
ITEM00027003,ORD0008921,PROD01046,999,2131.41,12788.46,yes,Hyderabad WH
ITEM00027004,ORD0008922,PROD00167,2,77377.36,154754.72,No,
ITEM00027005,ORD0008923,PROD01762,6,10711.25,0,No,Bangalore WH
ITEM00027006,ORD0008924,PROD01667,7,-69378.77,485651.39,Yes,
ITEM00027007,ORD0008925,PROD00121,1,32721.72,32721.72,No,HYD
ITEM00027008,ORD0008925,PROD00209,9,0,490772.88,No,BLR
ITEM00027009,ORD0008925,PROD00558,1,69967.02,69967.02,No,Mumbai WH
ITEM00027010,ORD0008926,PROD00638,6,73100.21,438601.26,No,DELHI WH
ITEM00027011,ORD0008926,PROD01539,10,63131.86,631318.6,No,HYD
ITEM00027012,ORD0008926,PROD00261,10,48158.89,481588.9,No,Delhi WH
ITEM00027013,ORD0008927,PROD01056,9,64709.95,582389.55,No,DELHI WH
ITEM00027014,ORD0008927,PROD01055,4,75957.73,303830.92,No,DELHI WH
ITEM00027015,ORD0008927,PROD00748,6,9999999,385985.82,No,
ITEM00027016,ORD0008927,PROD00200,999,43389.5,347116.0,no,Mumbai WH
ITEM00027017,ORD0008928,PROD01582,1,2144.97,2144.97,No,DELHI WH
ITEM00027018,ORD0008929,PROD01610,2,19574.07,39148.14,No,DELHI WH
ITEM00027019,ORD0008929,PROD01444,10,56246.41,562464.1,No,mumbai wh
ITEM00027020,ORD0008930,PROD01007,9,42012.55,378112.95,No,mumbai wh
ITEM00027021,ORD0008930,PROD00585,1,52613.73,52613.73,No,Chennai WH
ITEM00027022,ORD0008930,PROD01447,4,-18823.13,75292.52,yes,BLR
ITEM00027023,ORD0008931,PROD00631,6,76482.36,458894.16,No,HYD
ITEM00027024,ORD0008932,PROD01342,9,63273.26,569459.34,No,NA
ITEM00027025,ORD0008932,PROD01887,8,9999999,165158.08,No,Chennai WH
ITEM00027026,ORD0008932,PROD01250,6,26555.61,159333.66,0,Hyderabad WH
ITEM00027027,ORD0008932,PROD00617,8,35741.37,285930.96,No,NA
ITEM00027028,ORD0008933,PROD01610,2,64860.76,129721.52,No,Mumbai WH
ITEM00027029,ORD0008934,PROD00847,5,42196.55,210982.75,No,
ITEM00027030,ORD0008934,PROD00834,8,67970.75,543766.0,Yes,BLR
ITEM00027031,ORD0008935,PROD00233,4,14029.51,56118.04,No,Delhi WH
ITEM00027032,ORD0008935,PROD00970,5,3849.4,19247.0,No,
ITEM00027033,ORD0008936,PROD00590,6,9078.02,54468.12,No,DELHI WH
ITEM00027034,ORD0008936,PROD00283,999,53983.62,107967.24,1,
ITEM00027035,ORD0008936,PROD00320,3,19187.17,0,No,Mumbai WH
ITEM00027036,ORD0008937,PROD01220,7,-47203.89,330427.23,No,Mumbai WH
ITEM00027037,ORD0008937,PROD01325,9,70735.84,636622.56,No,BLR
ITEM00027038,ORD0008937,PROD00355,6,66205.43,397232.58,No,Delhi WH
ITEM00027039,ORD0008938,PROD01682,8,10939.3,87514.4,No,Bangalore WH
ITEM00027040,ORD0008938,PROD00605,6,40495.93,242975.58,No,Chennai WH
ITEM00027041,ORD0008938,PROD01989,5,41197.39,205986.95,No,mumbai wh
ITEM00027042,ORD0008938,PROD01645,9,-76494.3,688448.7,No,BLR
ITEM00027043,ORD0008938,PROD00106,2,76775.06,-153550.12,yes,NA
ITEM00027044,ORD0008939,PROD00221,3,13797.21,41391.63,yes,NA
ITEM00027045,ORD0008939,PROD01436,9,62145.04,559305.36,yes,HYD
ITEM00027046,ORD0008939,PROD01863,5,57194.19,285970.95,No,NA
ITEM00027047,ORD0008939,PROD01989,4,54979.28,219917.12,Yes,Chennai WH
ITEM00027048,ORD0008940,PROD01334,6,61105.52,366633.12,No,
ITEM00027049,ORD0008940,PROD01513,3,5746.86,17240.58,No,
ITEM00027050,ORD0008940,PROD01888,7,29931.45,209520.15,No,mumbai wh
ITEM00027051,ORD0008941,PROD01346,8,57410.23,0,No,mumbai wh
ITEM00027052,ORD0008941,PROD00641,3,32692.67,98078.01,No,Delhi WH
ITEM00027053,ORD0008941,PROD00942,10,0,345614.1,No,HYD
ITEM00027054,ORD0008942,PROD00809,1,71929.59,71929.59,no,Delhi WH
ITEM00027055,ORD0008942,PROD01670,8,2871.63,22973.04,No,BLR
ITEM00027056,ORD0008943,PROD00683,10,25691.18,256911.8,No,Bangalore WH
ITEM00027057,ORD0008943,PROD00462,,1907.16,11442.96,No,Hyderabad WH
ITEM00027058,ORD0008943,PROD00251,3,15285.63,45856.89,No,NA
ITEM00027059,ORD0008943,PROD01366,2,73872.1,147744.2,No,
ITEM00027060,ORD0008943,PROD01246,3,3529.41,10588.23,No,Chennai WH
