product_id,product_name,category,sub_category,brand,price,discount_percent,stock_quantity,rating,is_available
PROD00604,Borosil Bed Sheet,Home & Kitchen,Bed Sheet,Borosil,10935.78,0,436,4.2,Yes
PROD00605,,Electronics,Mouse,OnePlus,40854.82,9,388,2.4,yes
PROD00606,Realme Laptop,Electronics,Laptop,,51382.76,59,-5,4.8,Yes
PROD00607,Prestige Knife Set,HOME & KITCHEN,Knife Set,Prestige,4858.86,2,163,2.8,No
PROD00608,Reebok Football,Sports,Football,Reebok,-40949.09,37,263,4.0,Yes
PROD00609,W Dupatta,Fashion,,W,18261.92,150,4,-1,No
PROD00610,Dabur Salt,Grocery,Salt,Dabur,66364.11,35,357,6.5,Yes
PROD00611,L'Oreal Serum,beauty,Serum,L'Oreal,53266.67,21,333,1.8,No
PROD00612,Garnier Moisturizer,BEAUTY,Moisturizer,Garnier,,12,215,4.5,No
PROD00613,Lakmé Sunscreen,Beauty,Sunscreen,Lakmé,74714.32,25,309,4.1,No
PROD00614,Apple Smartphone,Electronics,Smartphone,Apple,49990.14,150,195,1.7,No
PROD00615,Bajaj Pillow,Home & Kitchen,Pillow,Bajaj,19296.29,31,105,3.8,No
PROD00616,Samsung Speaker,electronics,Speaker,Samsung,27622.98,58,434,3.7,Yes
PROD00617,Amul Biscuits,GROCERY,Biscuits,Amul,45944.97,35,159,2.9,No
PROD00618,Orient Novel,Books,,Orient,70440.84,49,409,1.4,Yes
PROD00619,Biba Dress,Fashion,Dress,Biba,21952.77,22,264,1.1,No
PROD00620,Yonex Cycling Gloves,SPORTS,Cycling Gloves,Yonex,-79925.66,39,332,,No
PROD00621,Bajaj Pillow,Home & Kitchen,,Bajaj,61423.55,8,392,4.7,No
PROD00622,Lenovo Smartwatch,Electronics,Smartwatch,Lenovo,51668.87,,180,1.6,No
PROD00623,MRF Football,Sports,Football,MRF,77599.4,150,34,2.6,Yes
PROD00624,Hawkins Water Bottle,Home & Kitchen,Water Bottle,Hawkins,45312.58,4,112,3.3,Yes
PROD00625,Adidas T-Shirt,Fashion,T-Shirt,Adidas,66102.73,47,48,6.5,No
PROD00626,Philips Mop,HOME & KITCHEN,Mop,Philips,9878.7,46,383,4.3,Yes
PROD00627,Borosil Pressure Cooker,home & kitchen,Pressure Cooker,Borosil,29095.35,8,193,4.7,Yes
PROD00628,Dabur Honey,Grocery,Honey,Dabur,11446.28,52,369,-1,No
PROD00629,Biotique Face Wash,BEAUTY,Face Wash,Biotique,16880.59,30,231,3.2,Yes
PROD00630,Rupa Workbook,Books,Workbook,Rupa,34787.88,49,41,4.5,Yes
PROD00631,Penguin Biography,Books,Biography,Penguin,3407.77,56,42,3.8,No
PROD00632,SG Cycling Gloves,Sports,Cycling Gloves,SG,66458.44,0,238,2.7,Yes
PROD00633,Reebok Cycling Gloves,Sports,Cycling Gloves,Reebok,34832.77,20,14,2.5,No
PROD00634,Manyavar Kurta,Fashion,Kurta,Manyavar,-58930.2,58,428,2.7,Yes
PROD00635,Tupperware Pressure Cooker,Home & Kitchen,Pressure Cooker,Tupperware,4783.41,15,76,2.6,Yes
PROD00636,Disha Atlas,Books,Atlas,Disha,,12,274,2.5,Yes
PROD00637,W Dress,Fashion,Dress,,11204.94,150,99999,1.5,yes
PROD00638,Puma T-Shirt,Fashion,T-Shirt,Puma,40227.3,34,372,2.0,No
PROD00639,Penguin Dictionary,Books,Dictionary,Penguin,52480.74,54,3,4.4,yes
PROD00640,Disha Journal,Books,Journal,Disha,52775.81,5,270,4.2,No
PROD00641,Oxford Atlas,Books,Atlas,Oxford,3475.85,19,317,3.2,Available
PROD00642,L'Oreal Kajal,Beauty,Kajal,L'Oreal,51165.6,18,236,6.5,No
PROD00643,MRF Football,Sports,Football,MRF,69589.54,2,188,4.8,Yes
PROD00644,SG Cricket Bat,Sports,Cricket Bat,SG,37881.31,57,241,1.7,No
PROD00645,,fashion,T-Shirt,Manyavar,0,51,392,1.5,Yes
PROD00646,HP Tablet,Electronics,Tablet,HP,9514.12,59,218,1.6,Yes
PROD00647,Dabur Amul Butter,Grocery,Amul Butter,Dabur,48335.85,30,346,3.4,No
PROD00648,,Home & Kitchen,,Tupperware,6942.13,23,254,4.9,Yes
PROD00649,Prestige Air Fryer,Home & Kitchen,Air Fryer,Prestige,-11562.68,150,472,3.4,0
PROD00650,Adidas Jeans,FASHION,Jeans,Adidas,60945.53,-10,3,3.1,No
PROD00651,ITC Honey,Grocery,Honey,ITC,78522.52,29,307,4.3,No
PROD00652,Haldiram Toor Dal,Grocery,Toor Dal,,-21079.01,0,356,1.5,0
PROD00653,Philips Mixer Grinder,Home & Kitchen,Mixer Grinder,Philips,34503.88,14,122,1.3,Yes
PROD00654,Vector X Badminton Racket,Sports,Badminton Racket,Vector X,29067.39,43,175,4.0,Yes
PROD00655,Manyavar Saree,Fashion,Saree,Manyavar,31300.97,20,178,3.6,No
PROD00656,Reebok Football,SPORTS,Football,Reebok,35035.45,0,168,4.4,Yes
PROD00657,SG Yoga Mat,Sports,Yoga Mat,SG,18558.21,3,127,1.0,Out of Stock
PROD00658,Amul Toor Dal,Grocery,Toor Dal,Amul,8482.67,10,72,2.1,No
PROD00659,W Belt,Fashion,Belt,,43387.03,19,301,6.5,No
PROD00660,Aashirvaad Green Tea,Grocery,Green Tea,Aashirvaad,47997.94,27,210,4.8,Yes
PROD00661,Yonex Football,Sports,Football,Yonex,51920.17,60,282,1.9,No
PROD00662,Zara Jacket,Fashion,Jacket,Zara,-62037.35,21,449,4.0,No
PROD00663,Adidas Cycling Gloves,Sports,Cycling Gloves,Adidas,34773.39,14,66,2.7,Yes
PROD00664,Orient Self Help Book,Books,Self Help Book,Orient,48993.15,50,296,4.9,Yes
PROD00665,Dell Laptop,Electronics,Laptop,Dell,7168.65,19,0,3.5,0
PROD00666,Dove Lipstick,Beauty,Lipstick,Dove,36936.86,18,42,2.9,Yes
PROD00667,Borosil Mixer Grinder,Home & Kitchen,,Borosil,21713.8,32,388,1.5,Yes
PROD00668,Garnier Serum,beauty,Serum,Garnier,14970.19,57,,2.1,Available
PROD00669,Nike Dress,Fashion,Dress,Nike,55060.81,33,272,3.9,Yes
PROD00670,H&M Kurta,Fashion,Kurta,H&M,33193.48,57,343,1.7,Yes
PROD00671,Borosil Pillow,Home & Kitchen,Pillow,Borosil,43303.93,45,301,2.9,Yes
PROD00672,Nykaa Sunscreen,BEAUTY,Sunscreen,Nykaa,6912.39,54,300,1.9,Yes
PROD00673,Orient Self Help Book,Books,Self Help Book,Orient,,43,224,4.2,yes
PROD00674,Penguin Novel,Books,Novel,Penguin,10325.45,150,,2.4,No
PROD00675,Lakmé Shampoo,Beauty,Shampoo,Lakmé,15018.37,33,252,4.6,Yes
PROD00676,Yonex Resistance Band,Sports,Resistance Band,Yonex,78185.99,35,385,2.4,Yes
PROD00677,Libas Dupatta,Fashion,Dupatta,Libas,56650.71,49,99999,1.2,Yes
PROD00678,MDH Maggi,Grocery,Maggi,MDH,45520.91,14,485,4.8,No
PROD00679,Yonex Cycling Gloves,Sports,Cycling Gloves,Yonex,-61400.24,37,337,1.2,0
PROD00680,Apple Charger,Electronics,Charger,Apple,52538.59,39,414,-1,Yes
PROD00681,Philips Pillow,Home & Kitchen,Pillow,Philips,54048.78,,365,2.6,No
PROD00682,Dabur Green Tea,grocery,Green Tea,Dabur,52673.38,150,4,3.4,No
PROD00683,Amul Atta,Grocery,Atta,Amul,34264.26,53,60,3.3,yes
PROD00684,Britannia Toor Dal,GROCERY,Toor Dal,Britannia,40706.75,59,24,5.0,No
PROD00685,Nivea Sunscreen,Beauty,Sunscreen,Nivea,14612.0,31,281,3.0,Yes
PROD00686,Nike Dress,Fashion,Dress,Nike,49439.09,,481,3.5,Yes
PROD00687,,Fashion,Dress,Libas,-50637.79,45,99999,2.4,No
PROD00688,Philips Pillow,Home & Kitchen,Pillow,Philips,9999999,0,497,,No
PROD00689,Orient Pillow,Home & Kitchen,Pillow,Orient,60960.75,54,244,2.4,No
PROD00690,Cosco Dumbbells,SPORTS,Dumbbells,Cosco,65076.9,50,460,3.3,Yes
PROD00691,ITC Amul Butter,Grocery,,ITC,9999999,55,189,2.6,yes
PROD00692,Himalaya Face Wash,beauty,Face Wash,Himalaya,67078.99,25,370,3.3,Yes
PROD00693,Philips Mixer Grinder,HOME & KITCHEN,Mixer Grinder,Philips,59468.82,11,99999,4.3,Yes
PROD00694,MRF Knee Cap,Sports,Knee Cap,MRF,21354.89,10,471,0,Yes
PROD00695,Apple Smartphone,ELECTRONICS,Smartphone,Apple,43855.72,-10,-5,2.8,No
PROD00696,Philips Knife Set,Home & Kitchen,Knife Set,Philips,9999999,57,72,2.2,1
PROD00697,Vector X Knee Cap,Sports,Knee Cap,Vector X,9999999,3,489,3.7,Yes
PROD00698,Orient Comic,Books,Comic,Orient,60149.23,43,344,1.9,No
PROD00699,Milton Tiffin Box,HOME & KITCHEN,Tiffin Box,Milton,47147.13,41,142,4.8,No
PROD00700,Borosil Water Bottle,Home & Kitchen,Water Bottle,Borosil,52286.41,5,295,3.0,No
PROD00701,Prestige Curtain,Home & Kitchen,Curtain,Prestige,58115.21,27,149,-1,Yes
PROD00702,Penguin Atlas,Books,Atlas,Penguin,79763.42,24,396,2.8,No
PROD00703,Nestle Basmati Rice,Grocery,Basmati Rice,Nestle,48518.63,25,190,2.1,No
PROD00704,Prestige Curtain,Home & Kitchen,Curtain,Prestige,78606.31,21,199,1.1,Yes
PROD00705,Reebok Water Jug,Sports,Water Jug,Reebok,31161.21,56,382,3.8,1
PROD00706,Lakmé Lipstick,Beauty,Lipstick,Lakmé,58669.19,15,99999,0,Out of Stock
PROD00707,Haldiram Salt,,Salt,Haldiram,25246.31,17,413,1.3,No
PROD00708,Decathlon Cricket Bat,Sports,Cricket Bat,Decathlon,,30,336,2.5,No
PROD00709,Apple Smartphone,Electronics,Smartphone,Apple,-47282.51,60,181,3.0,No
PROD00710,Reebok Knee Cap,Sports,Knee Cap,Reebok,48063.85,14,377,3.5,No
PROD00711,Apple Tablet,Electronics,Tablet,Apple,54209.5,48,36,4.3,No
PROD00712,Biba Dupatta,fashion,Dupatta,Biba,60892.56,28,113,2.6,No
PROD00713,,Grocery,,ITC,20391.62,10,88,1.2,Yes
PROD00714,Puma Kurta,Fashion,Kurta,Puma,57931.61,32,279,3.5,Yes
PROD00715,Adidas Dumbbells,Sports,Dumbbells,Adidas,5426.18,20,365,1.6,Yes
PROD00716,Cello Mixer Grinder,Home & Kitchen,Mixer Grinder,Cello,37218.65,35,270,4.9,Yes
PROD00717,Nykaa Moisturizer,Beauty,Moisturizer,,3848.02,47,390,4.8,No
PROD00718,Burnish Badminton Racket,Sports,Badminton Racket,Burnish,74864.35,17,475,2.1,No
PROD00719,Manyavar Shoes,Fashion,Shoes,Manyavar,0,33,55,1.7,1
PROD00720,ITC Atta,Grocery,Atta,ITC,68527.77,25,204,4.3,No
PROD00721,W Jacket,Fashion,Jacket,W,40007.49,24,194,4.3,Yes
PROD00722,Arihant Self Help Book,BOOKS,Self Help Book,Arihant,24475.24,53,150,2.4,No
PROD00723,Tata Salt,,Salt,Tata,14931.95,26,127,1.5,Yes
PROD00724,,Beauty,Lipstick,Lakmé,29149.64,48,299,0,No
PROD00725,Libas Leggings,Fashion,Leggings,Libas,30713.33,6,150,6.5,Yes
PROD00726,,Fashion,Saree,Puma,-1532.36,39,341,4.1,No
PROD00727,Haldiram Atta,Grocery,,Haldiram,43246.51,27,376,3.0,Yes
PROD00728,JBL Power Bank,,Power Bank,JBL,-74942.48,38,397,2.1,Yes
PROD00729,Haldiram Basmati Rice,Grocery,Basmati Rice,Haldiram,56863.05,150,161,6.5,Yes
PROD00730,Haldiram Basmati Rice,Grocery,Basmati Rice,Haldiram,61239.48,10,484,2.8,yes
PROD00731,Dell Speaker,Electronics,Speaker,Dell,46533.98,14,250,2.8,No
PROD00732,Manyavar Shoes,Fashion,Shoes,Manyavar,76275.49,56,410,1.4,No
PROD00733,Reebok Resistance Band,Sports,Resistance Band,,41574.96,11,451,1.7,Yes
PROD00734,Yonex Badminton Racket,SPORTS,Badminton Racket,Yonex,-72625.71,44,97,4.4,No
PROD00735,Yonex Cricket Bat,Sports,Cricket Bat,,8373.44,35,126,2.1,No
PROD00736,MDH Toor Dal,Grocery,Toor Dal,MDH,29553.24,37,359,3.7,Yes
PROD00737,S.Chand Workbook,Books,Workbook,S.Chand,24012.16,52,311,2.8,No
PROD00738,SG Water Jug,Sports,,SG,11888.68,42,442,2.5,Yes
PROD00739,Tata Amul Butter,,Amul Butter,Tata,45597.69,10,237,4.4,Yes
PROD00740,Dell Speaker,Electronics,Speaker,Dell,40662.09,1,451,1.8,no
PROD00741,Disha Workbook,Books,Workbook,Disha,19745.38,52,391,4.8,Out of Stock
PROD00742,,Beauty,Toner,Mamaearth,62969.28,27,387,3.6,Yes
PROD00743,L'Oreal Shampoo,Beauty,Shampoo,L'Oreal,65816.97,4,230,2.8,No
PROD00744,Biotique Lipstick,Beauty,Lipstick,Biotique,48104.11,54,470,2.7,Available
PROD00745,Mamaearth Kajal,BEAUTY,Kajal,Mamaearth,24508.16,40,213,6.5,No
PROD00746,Zara Dress,Fashion,Dress,Zara,66864.45,39,69,3.8,No
PROD00747,ITC Atta,Grocery,Atta,ITC,0,15,130,2.2,Yes
PROD00748,Aashirvaad Biscuits,Grocery,Biscuits,Aashirvaad,23826.68,28,349,1.8,Yes
PROD00749,Puma Dress,Fashion,Dress,Puma,50810.11,2,196,4.9,No
PROD00750,boAt Smartphone,electronics,Smartphone,boAt,62201.72,29,163,2.5,Yes
PROD00751,OnePlus Power Bank,Electronics,Power Bank,OnePlus,21263.68,10,486,6.5,
PROD00752,S.Chand Journal,Books,Journal,S.Chand,72812.76,51,251,1.9,No
PROD00753,Lakmé Hair Oil,Beauty,Hair Oil,Lakmé,23053.85,19,330,4.5,No
PROD00754,Milton Water Bottle,Home & Kitchen,Water Bottle,Milton,21655.98,34,32,3.4,Yes
PROD00755,HarperCollins Textbook,Books,Textbook,HarperCollins,24486.47,-10,393,3.5,No
PROD00756,Orient Self Help Book,Books,Self Help Book,Orient,16682.14,14,17,3.6,No
PROD00757,Cosco Yoga Mat,Sports,Yoga Mat,Cosco,108.87,46,388,3.4,Yes
PROD00758,MRF Football,Sports,Football,MRF,56836.11,46,181,4.5,Yes
PROD00759,Penguin Cookbook,,Cookbook,Penguin,77961.35,37,213,4.9,Yes
PROD00760,Mi Laptop,ELECTRONICS,Laptop,Mi,27168.34,8,383,4.2,No
PROD00761,Yonex Dumbbells,Sports,Dumbbells,Yonex,56967.77,45,184,3.2,No
PROD00762,Cosco Badminton Racket,Sports,Badminton Racket,Cosco,1787.5,7,76,2.2,Yes
PROD00763,Burnish Dumbbells,Sports,Dumbbells,Burnish,79974.4,41,87,2.4,0
PROD00764,Bajaj Tiffin Box,home & kitchen,Tiffin Box,Bajaj,22512.15,,404,4.2,yes
PROD00765,Oxford Novel,Books,Novel,Oxford,32415.49,51,349,1.3,No
PROD00766,Orient Mop,Home & Kitchen,Mop,Orient,39123.59,22,78,6.5,Yes
PROD00767,Garnier Sunscreen,Beauty,Sunscreen,Garnier,24844.63,52,351,1.5,No
PROD00768,Manyavar Dupatta,Fashion,Dupatta,Manyavar,45796.41,44,446,3.1,No
PROD00769,Nestle Toor Dal,Grocery,Toor Dal,Nestle,-26852.65,0,420,2.9,1
PROD00770,Puma Kurta,Fashion,Kurta,Puma,36541.31,49,304,2.8,1
PROD00771,boAt Tablet,Electronics,Tablet,boAt,10058.11,35,442,2.8,Yes
PROD00772,MDH Amul Butter,Grocery,,,-30304.58,27,161,1.6,Yes
PROD00773,FabIndia Saree,Fashion,Saree,FabIndia,67355.81,9,,4.7,No
PROD00774,Westland Novel,Books,Novel,Westland,23027.64,1,448,3.1,no
PROD00775,Biotique Sunscreen,Beauty,Sunscreen,Biotique,76241.72,47,28,0,No
PROD00776,Aashirvaad Saffola Oil,Grocery,Saffola Oil,Aashirvaad,12326.53,150,463,2.1,Yes
PROD00777,Tupperware Tiffin Box,Home & Kitchen,Tiffin Box,Tupperware,18961.74,34,154,1.1,No
PROD00778,Adidas Yoga Mat,Sports,Yoga Mat,,20933.85,30,250,3.9,Yes
PROD00779,Biba Dress,Fashion,Dress,Biba,0,18,224,4.7,Yes
PROD00780,Fingerprint Textbook,Books,Textbook,Fingerprint,42452.25,28,38,1.9,Yes
PROD00781,Britannia Green Tea,Grocery,Green Tea,Britannia,27800.17,26,79,4.1,No
PROD00782,JBL Laptop,Electronics,Laptop,JBL,23364.53,55,110,4.4,Yes
PROD00783,Amul Toor Dal,Grocery,Toor Dal,Amul,75102.94,8,79,3.6,No
PROD00784,WOW Foundation,Beauty,Foundation,WOW,32615.21,57,339,3.8,1
PROD00785,Aashirvaad Maggi,Grocery,Maggi,,47207.34,60,482,1.7,no
PROD00786,Disha Workbook,Books,Workbook,Disha,11747.64,43,186,2.3,No
PROD00787,Mamaearth Foundation,Beauty,Foundation,Mamaearth,70059.77,34,91,,Yes
PROD00788,Nivia Skipping Rope,Sports,Skipping Rope,Nivia,19768.97,47,80,2.7,Yes
PROD00789,Bajaj Water Bottle,Home & Kitchen,Water Bottle,Bajaj,25793.48,2,340,0,Yes
PROD00790,Nestle Toor Dal,Grocery,Toor Dal,Nestle,48159.6,18,150,3.7,
PROD00791,Philips Mixer Grinder,Home & Kitchen,Mixer Grinder,Philips,16904.36,12,377,1.7,No
PROD00792,Patanjali Salt,Grocery,Salt,Patanjali,6414.19,150,-5,3.0,
PROD00793,OnePlus Power Bank,Electronics,Power Bank,OnePlus,69032.72,15,399,2.8,No
PROD00794,Orient Atlas,Books,Atlas,Orient,11091.02,39,448,2.4,Yes
PROD00795,SG Skipping Rope,Sports,Skipping Rope,SG,62094.69,45,52,4.3,Yes
PROD00796,Arihant Workbook,BOOKS,Workbook,Arihant,66438.91,43,265,2.8,1
PROD00797,Samsung Keyboard,Electronics,,Samsung,34624.06,43,169,4.9,No
PROD00798,Tupperware Curtain,Home & Kitchen,Curtain,Tupperware,72872.78,24,119,3.7,
PROD00799,Cosco Yoga Mat,Sports,Yoga Mat,Cosco,75225.54,50,434,4.5,Yes
PROD00800,Adidas Dupatta,Fashion,,Adidas,64869.77,4,445,2.0,No
PROD00801,Hawkins Pillow,Home & Kitchen,Pillow,Hawkins,77467.83,34,12,0,Yes
PROD00802,HarperCollins Atlas,Books,Atlas,HarperCollins,62445.41,6,474,2.2,No
PROD00803,Biba Kurta,Fashion,Kurta,Biba,0,26,485,4.1,No
PROD00804,Dabur Saffola Oil,Grocery,Saffola Oil,Dabur,72410.87,59,133,3.8,No
PROD00805,Lakmé Sunscreen,Beauty,Sunscreen,Lakmé,9999999,43,204,0,Yes
PROD00806,Tata Toor Dal,Grocery,Toor Dal,Tata,62663.34,48,322,1.3,Yes
PROD00807,Hawkins Bed Sheet,Home & Kitchen,Bed Sheet,Hawkins,-55424.35,31,48,2.6,Yes
PROD00808,,Fashion,T-Shirt,Adidas,57655.42,59,356,2.4,Yes
PROD00809,FabIndia Jacket,Fashion,Jacket,FabIndia,75613.75,22,,3.0,Yes
PROD00810,Penguin Novel,,Novel,Penguin,0,60,462,3.2,No
PROD00811,Pigeon Bed Sheet,Home & Kitchen,,Pigeon,29114.36,36,187,1.5,No
PROD00812,JBL Charger,Electronics,,JBL,47418.71,15,56,3.4,Yes
PROD00813,Fingerprint Cookbook,Books,Cookbook,Fingerprint,20282.31,37,102,4.0,Yes
PROD00814,HP Tablet,Electronics,Tablet,HP,32130.19,33,462,3.8,No
PROD00815,,Beauty,Shampoo,WOW,69135.31,53,,4.4,Yes
PROD00816,L'Oreal Moisturizer,Beauty,Moisturizer,L'Oreal,42592.0,2,475,2.5,
PROD00817,Mi Charger,Electronics,Charger,Mi,-43224.19,-10,122,2.5,Yes
PROD00818,Nivia Knee Cap,Sports,Knee Cap,Nivia,14350.11,50,245,3.5,Yes
PROD00819,Dabur Amul Butter,Grocery,Amul Butter,Dabur,57557.01,51,212,3.9,No
PROD00820,Yonex Knee Cap,Sports,Knee Cap,Yonex,45639.46,,138,3.4,No
PROD00821,Hawkins Knife Set,Home & Kitchen,Knife Set,Hawkins,79065.27,26,63,2.4,No
PROD00822,Nivea Sunscreen,Beauty,Sunscreen,Nivea,36489.68,29,165,4.6,Yes
PROD00823,Aashirvaad Biscuits,Grocery,Biscuits,Aashirvaad,9999999,19,-5,4.1,Yes
PROD00824,Adidas Dumbbells,Sports,Dumbbells,Adidas,69332.42,42,25,0,No
PROD00825,Tupperware Curtain,home & kitchen,Curtain,Tupperware,57840.34,37,239,2.9,Yes
PROD00826,Arihant Novel,Books,Novel,Arihant,40620.92,10,457,1.9,
PROD00827,Patanjali Maggi,Grocery,Maggi,Patanjali,44691.6,55,385,4.5,Yes
PROD00828,Vector X Yoga Mat,Sports,Yoga Mat,Vector X,8037.68,31,1,4.2,1
PROD00829,Cello Tiffin Box,Home & Kitchen,Tiffin Box,Cello,30657.88,33,199,,Yes
PROD00830,Manyavar Dupatta,FASHION,Dupatta,Manyavar,42243.73,53,448,4.8,Yes
PROD00831,ITC Maggi,GROCERY,Maggi,ITC,15521.35,32,49,1.4,Available
PROD00832,Amul Saffola Oil,Grocery,Saffola Oil,Amul,63575.12,55,277,-1,1
PROD00833,Dell Speaker,Electronics,Speaker,,36774.42,17,326,2.8,Yes
PROD00834,Hawkins Mop,Home & Kitchen,,Hawkins,65493.64,150,38,,No
PROD00835,Penguin Journal,Books,Journal,Penguin,21367.83,35,176,2.4,
PROD00836,Lenovo Earbuds,Electronics,Earbuds,Lenovo,11441.22,30,146,2.2,no
PROD00837,Arihant Self Help Book,Books,Self Help Book,Arihant,0,9,277,1.9,yes
PROD00838,MDH Basmati Rice,Grocery,Basmati Rice,MDH,26178.23,4,199,3.2,Yes
PROD00839,Manyavar Saree,Fashion,Saree,Manyavar,73585.72,30,332,0,1
PROD00840,Zara Kurta,fashion,,Zara,52604.08,5,299,3.0,Yes
PROD00841,Cello Mixer Grinder,Home & Kitchen,,Cello,52925.17,50,172,3.0,0
PROD00842,Rupa Novel,,Novel,Rupa,42155.46,42,212,3.5,No
PROD00843,Mi Keyboard,Electronics,Keyboard,Mi,79576.19,22,35,3.5,no
PROD00844,Garnier Hair Oil,Beauty,Hair Oil,Garnier,51502.25,7,431,2.7,No
PROD00845,Arihant Dictionary,Books,Dictionary,Arihant,58024.64,35,79,3.2,No
PROD00846,Orient Pillow,Home & Kitchen,,Orient,8173.09,56,499,4.0,Yes
PROD00847,WOW Sunscreen,Beauty,Sunscreen,WOW,14175.79,31,227,4.1,No
PROD00848,FabIndia Saree,Fashion,Saree,FabIndia,78420.05,11,351,3.7,Available
PROD00849,WOW Kajal,Beauty,Kajal,WOW,961.94,59,63,-1,No
PROD00850,Biba Dupatta,Fashion,Dupatta,Biba,54528.72,45,126,3.0,Yes
PROD00851,Prestige Water Bottle,Home & Kitchen,Water Bottle,Prestige,44383.14,34,63,3.2,Out of Stock
PROD00852,Apple Laptop,Electronics,Laptop,Apple,16558.19,6,66,4.9,Yes
PROD00853,Pigeon Water Bottle,Home & Kitchen,Water Bottle,Pigeon,43203.93,58,373,4.0,Yes
PROD00854,Westland Cookbook,Books,Cookbook,Westland,7200.19,4,100,3.9,1
PROD00855,Haldiram Biscuits,Grocery,,Haldiram,-15124.11,46,233,4.6,Yes
PROD00856,Himalaya Kajal,BEAUTY,Kajal,Himalaya,4223.31,8,120,1.2,Out of Stock
PROD00857,Biotique Foundation,Beauty,Foundation,Biotique,,51,455,2.7,Yes
PROD00858,FabIndia Shoes,Fashion,Shoes,FabIndia,31988.56,54,382,3.6,Yes
PROD00859,Nestle Maggi,Grocery,Maggi,Nestle,24159.96,17,222,3.5,yes
PROD00860,Decathlon Football,Sports,Football,Decathlon,-47941.89,19,57,1.7,0
PROD00861,MRF Water Jug,Sports,Water Jug,,0,58,47,2.8,No
PROD00862,Lakmé Moisturizer,Beauty,Moisturizer,Lakmé,24636.0,29,233,2.4,0
PROD00863,Burnish Cycling Gloves,sports,Cycling Gloves,Burnish,15556.72,22,330,3.3,No
PROD00864,Prestige Curtain,home & kitchen,Curtain,Prestige,18431.4,27,376,3.5,yes
PROD00865,MRF Football,Sports,Football,MRF,76989.95,59,89,1.7,No
PROD00866,Yonex Dumbbells,Sports,Dumbbells,,76305.49,22,205,1.4,
PROD00867,L'Oreal Toner,Beauty,Toner,L'Oreal,0,42,130,1.9,Yes
PROD00868,Cosco Badminton Racket,Sports,Badminton Racket,Cosco,11597.81,,364,1.0,Yes
PROD00869,Adidas Cycling Gloves,Sports,Cycling Gloves,Adidas,40540.66,20,177,0,Yes
PROD00870,MRF Water Jug,SPORTS,Water Jug,MRF,50933.95,60,166,2.6,No
PROD00871,L'Oreal Face Wash,Beauty,Face Wash,L'Oreal,55985.48,44,-5,6.5,No
PROD00872,Milton Knife Set,HOME & KITCHEN,Knife Set,Milton,69688.45,10,31,1.1,No
PROD00873,Aashirvaad Salt,Grocery,,Aashirvaad,15582.45,2,486,1.6,Available
PROD00874,Biotique Toner,BEAUTY,Toner,Biotique,49825.65,48,238,4.6,Yes
PROD00875,Manyavar Leggings,Fashion,Leggings,Manyavar,951.81,7,46,4.2,No
PROD00876,Haldiram Amul Butter,grocery,Amul Butter,Haldiram,9083.68,37,236,6.5,No
PROD00877,Manyavar Jeans,Fashion,,Manyavar,10596.86,59,232,3.7,No
PROD00878,Bajaj Bed Sheet,Home & Kitchen,Bed Sheet,Bajaj,1988.95,59,106,2.5,No
PROD00879,HP Laptop,electronics,Laptop,HP,,54,480,3.8,no
PROD00880,W Jeans,FASHION,Jeans,W,-15723.95,33,305,-1,No
PROD00881,Patanjali Toor Dal,Grocery,Toor Dal,Patanjali,66420.27,150,333,2.2,yes
PROD00882,Yonex Skipping Rope,SPORTS,,Yonex,13318.9,57,-5,1.6,No
PROD00883,Adidas Resistance Band,Sports,Resistance Band,Adidas,61313.79,28,158,3.5,Yes
PROD00884,HarperCollins Comic,Books,Comic,HarperCollins,73164.1,24,500,-1,No
PROD00885,Dabur Amul Butter,GROCERY,Amul Butter,Dabur,28802.55,39,453,2.5,1
PROD00886,Tata Amul Butter,Grocery,,Tata,16890.46,32,147,0,
PROD00887,FabIndia Dupatta,Fashion,Dupatta,FabIndia,33501.66,34,417,3.3,0
PROD00888,ITC Maggi,Grocery,Maggi,ITC,54499.36,23,,-1,No
PROD00889,Britannia Saffola Oil,Grocery,Saffola Oil,Britannia,29252.19,2,76,2.7,No
PROD00890,Yonex Yoga Mat,Sports,Yoga Mat,Yonex,10210.25,3,405,3.4,Yes
PROD00891,Bajaj Pressure Cooker,home & kitchen,Pressure Cooker,Bajaj,3147.73,15,256,2.1,Yes
PROD00892,Mamaearth Kajal,Beauty,Kajal,Mamaearth,72788.84,19,344,4.7,
PROD00893,Decathlon Skipping Rope,Sports,Skipping Rope,Decathlon,43034.54,38,118,1.7,No
PROD00894,Philips Knife Set,Home & Kitchen,Knife Set,Philips,50187.09,36,186,6.5,Yes
PROD00895,MDH Amul Butter,Grocery,,MDH,29226.13,39,-5,4.9,Available
PROD00896,Dabur Atta,Grocery,Atta,Dabur,8763.99,21,188,4.1,Yes
PROD00897,Britannia Maggi,Grocery,Maggi,Britannia,9999999,54,27,3.5,Yes
PROD00898,Biba Leggings,Fashion,Leggings,Biba,999.8,51,320,4.1,Yes
PROD00899,Vector X Cycling Gloves,Sports,Cycling Gloves,Vector X,58578.49,14,167,2.0,Out of Stock
PROD00900,Hawkins Knife Set,HOME & KITCHEN,Knife Set,Hawkins,0,150,116,4.2,No
PROD00901,JBL Smartwatch,Electronics,,JBL,17525.62,60,144,1.1,Yes
